"filename","task_id","x_loc","y_loc"
"DJI_0146_4.jpeg","T1",1020.26159667969,525.995422363281
"DJI_0146_4.jpeg","T1",170.891510009766,453.338470458984
"DJI_0146_4.jpeg","T1",149.401428222656,188.294082641602
"DJI_0146_4.jpeg","T2",556.689697265625,519.855407714844
"DJI_0146_4.jpeg","T2",521.896240234375,389.891571044922
"DJI_0146_4.jpeg","T2",587.389831542969,244.577651977539
"DJI_0141_4.jpeg","T0",224.105056762695,562.835571289062
"DJI_0141_4.jpeg","T0",293.692016601562,505.528686523438
"DJI_0141_4.jpeg","T0",244.571807861328,428.778381347656
"DJI_0141_4.jpeg","T0",258.898529052734,300.861206054688
"DJI_0141_4.jpeg","T0",293.692016601562,257.881042480469
"DJI_0141_4.jpeg","T0",387.839050292969,152.477279663086
"DJI_0141_4.jpeg","T0",589.4365234375,156.57063293457
"DJI_0141_4.jpeg","T0",595.576538085938,235.367614746094
"DJI_0141_4.jpeg","T0",642.650085449219,253.787689208984
"DJI_0141_4.jpeg","T0",699.956970214844,196.48078918457
"DJI_0141_4.jpeg","T0",682.560241699219,154.523956298828
"DJI_0141_4.jpeg","T0",666.186828613281,359.191436767578
"DJI_0141_4.jpeg","T0",599.669921875,473.805236816406
"DJI_0141_4.jpeg","T0",387.839050292969,343.841369628906
"DJI_0141_4.jpeg","T0",897.461059570312,566.928955078125
"DJI_0141_4.jpeg","T0",932.254577636719,522.925415039062
"DJI_0141_4.jpeg","T0",934.301208496094,239.460952758789
"DJI_0141_4.jpeg","T0",603.763244628906,658.005981445312
"DJI_0141_4.jpeg","T1",756.240539550781,626.282531738281
"DJI_0141_4.jpeg","T1",873.92431640625,331.561340332031
"DJI_0141_4.jpeg","T1",441.052581787109,287.557830810547
"DJI_0141_4.jpeg","T2",281.411956787109,208.760833740234
"DJI_0141_4.jpeg","T2",227.175079345703,174.990707397461
"DJI_0141_4.jpeg","T2",754.19384765625,554.648864746094
"DJI_0155_19.jpeg","T0",920.153625488281,435.54052734375
"DJI_0155_19.jpeg","T1",796.443786621094,403.846252441406
"DJI_0155_19.jpeg","T1",945.713500976562,380.331146240234
"DJI_0155_19.jpeg","T1",276.04443359375,558.227966308594
"DJI_0155_19.jpeg","T2",436.560516357422,392.599914550781
"DJI_0155_19.jpeg","T2",497.904266357422,438.607696533203
"DJI_0155_19.jpeg","T2",604.2333984375,309.785858154297
"DJI_0155_22.jpeg","T0",187.264907836914,651.865966796875
"DJI_0155_22.jpeg","T0",204.661651611328,542.368835449219
"DJI_0155_22.jpeg","T0",206.70832824707,495.295318603516
"DJI_0155_22.jpeg","T0",202.614974975586,383.751525878906
"DJI_0155_22.jpeg","T0",149.401428222656,333.608001708984
"DJI_0155_22.jpeg","T0",796.150695800781,358.168090820312
"DJI_0155_22.jpeg","T0",806.384033203125,396.031585693359
"DJI_0155_22.jpeg","T1",536.222961425781,365.331451416016
"DJI_0155_22.jpeg","T1",847.317565917969,258.904357910156
"DJI_0155_22.jpeg","T1",915.881164550781,550.555541992188
"DJI_0155_22.jpeg","T2",640.603393554688,267.091064453125
"DJI_0155_22.jpeg","T2",641.626708984375,201.597473144531
"DJI_0155_22.jpeg","T2",407.282470703125,125.870506286621
"DJI_0120_3.jpeg","T0",1030.49987792969,414.455841064453
"DJI_0120_3.jpeg","T0",1024.35974121094,360.218414306641
"DJI_0120_3.jpeg","T0",311.086364746094,656.9892578125
"DJI_0120_3.jpeg","T1",940.445251464844,310.074371337891
"DJI_0120_3.jpeg","T1",370.440521240234,558.747863769531
"DJI_0120_3.jpeg","T1",462.541839599609,639.592346191406
"DJI_0120_3.jpeg","T2",771.592834472656,409.339111328125
"DJI_0120_3.jpeg","T2",697.911804199219,244.580108642578
"DJI_0120_3.jpeg","T2",464.588531494141,142.245330810547
"DJI_0151_6.jpeg","T0",54.1845779418945,276.046813964844
"DJI_0151_6.jpeg","T0",33.7366638183594,461.100402832031
"DJI_0151_6.jpeg","T0",333.298583984375,216.747863769531
"DJI_0151_6.jpeg","T0",335.343353271484,673.758666992188
"DJI_0151_6.jpeg","T1",376.239196777344,491.772277832031
"DJI_0151_6.jpeg","T1",179.939239501953,358.86083984375
"DJI_0151_6.jpeg","T1",93.0356063842773,577.653503417969
"DJI_0151_6.jpeg","T2",531.643310546875,535.735290527344
"DJI_0151_6.jpeg","T2",379.306365966797,640.019653320312
"DJI_0151_6.jpeg","T2",272.977233886719,283.203582763672
"DJI_0152_9.jpeg","T1",977.407775878906,299.561920166016
"DJI_0152_9.jpeg","T1",231.059005737305,453.943634033203
"DJI_0152_9.jpeg","T1",114.505920410156,283.203582763672
"DJI_0152_9.jpeg","T2",875.168212890625,555.160827636719
"DJI_0152_9.jpeg","T2",703.40576171875,549.026428222656
"DJI_0152_9.jpeg","T2",517.329772949219,490.749877929688
"DJI_0120_2.jpeg","T0",786.940673828125,659.029296875
"DJI_0120_2.jpeg","T0",738.843811035156,537.252136230469
"DJI_0120_2.jpeg","T0",1018.21490478516,445.151794433594
"DJI_0120_2.jpeg","T0",1025.37829589844,299.837860107422
"DJI_0120_2.jpeg","T0",815.594116210938,14.3267240524292
"DJI_0120_2.jpeg","T0",769.543884277344,89.0303573608398
"DJI_0120_2.jpeg","T0",729.633728027344,212.854187011719
"DJI_0120_2.jpeg","T0",451.285980224609,68.563606262207
"DJI_0120_2.jpeg","T0",56.2777252197266,288.581146240234
"DJI_0120_2.jpeg","T0",69.5811080932617,388.868225097656
"DJI_0120_2.jpeg","T0",121.77131652832,442.081756591797
"DJI_0120_2.jpeg","T1",878.017700195312,691.776123046875
"DJI_0120_2.jpeg","T1",916.904479980469,191.364105224609
"DJI_0120_2.jpeg","T1",285.505310058594,435.941741943359
"DJI_0120_2.jpeg","T2",617.066650390625,566.928955078125
"DJI_0120_2.jpeg","T2",558.736389160156,432.871734619141
"DJI_0120_2.jpeg","T2",555.666381835938,359.191436767578
"DJI_0134_16.jpeg","T2",804.622924804688,527.556091308594
"DJI_0134_16.jpeg","T2",458.030822753906,409.980621337891
"DJI_0134_16.jpeg","T2",178.916839599609,671.7138671875
"DJI_0139_9.jpeg","T2",785.197448730469,480.525909423828
"DJI_0139_9.jpeg","T2",621.614135742188,476.436340332031
"DJI_0139_9.jpeg","T2",394.642303466797,407.935852050781
"DJI_0167_18.jpeg","T2",936.515380859375,508.135070800781
"DJI_0167_18.jpeg","T2",504.038269042969,368.065643310547
"DJI_0167_18.jpeg","T2",395.663360595703,313.878204345703
"DJI_0134_9.jpeg","T2",806.667724609375,413.047821044922
"DJI_0134_9.jpeg","T2",498.926666259766,369.084808349609
"DJI_0134_9.jpeg","T2",285.245971679688,274.002014160156
"DJI_0087_19.jpeg","T0",144.155395507812,24.5374946594238
"DJI_0087_19.jpeg","T0",130.864242553711,234.12858581543
"DJI_0087_19.jpeg","T0",208.566314697266,356.816070556641
"DJI_0087_19.jpeg","T0",101.214775085449,429.406158447266
"DJI_0087_19.jpeg","T0",420.202209472656,375.219177246094
"DJI_0087_19.jpeg","T0",484.613128662109,424.294158935547
"DJI_0087_19.jpeg","T0",551.06884765625,346.592102050781
"DJI_0087_19.jpeg","T0",443.71728515625,288.315551757812
"DJI_0087_19.jpeg","T0",479.501129150391,643.086791992188
"DJI_0087_19.jpeg","T0",121.662689208984,699.318603515625
"DJI_0087_19.jpeg","T0",83.8340454101562,459.055603027344
"DJI_0087_19.jpeg","T0",122.685081481934,268.890045166016
"DJI_0087_19.jpeg","T1",749.41357421875,496.884246826172
"DJI_0087_19.jpeg","T1",860.854675292969,184.031204223633
"DJI_0087_19.jpeg","T1",372.149597167969,323.076995849609
"DJI_0087_19.jpeg","T2",570.494323730469,244.3525390625
"DJI_0087_19.jpeg","T2",487.680297851562,109.396324157715
"DJI_0087_19.jpeg","T2",291.380340576172,93.0379943847656
"DJI_0137_18.jpeg","T2",653.309326171875,414.073852539062
"DJI_0137_18.jpeg","T2",415.089050292969,411.006652832031
"DJI_0137_18.jpeg","T2",447.805999755859,354.774383544922
"DJI_0180_16.jpeg","T0",893.571350097656,308.763458251953
"DJI_0180_16.jpeg","T0",912.996887207031,234.12858581543
"DJI_0180_16.jpeg","T0",77.6996765136719,30.6718673706055
"DJI_0180_16.jpeg","T0",55.206974029541,274.002014160156
"DJI_0180_16.jpeg","T1",633.882873535156,435.54052734375
"DJI_0180_16.jpeg","T1",571.516723632812,197.322341918945
"DJI_0180_16.jpeg","T1",122.685081481934,388.510314941406
"DJI_0180_16.jpeg","T2",444.739685058594,507.108215332031
"DJI_0180_16.jpeg","T2",360.903259277344,286.270751953125
"DJI_0180_16.jpeg","T2",707.495361328125,191.187973022461
"DJI_0183_3.jpeg","T0",866.764221191406,548.514404296875
"DJI_0183_3.jpeg","T1",724.518859863281,392.965545654297
"DJI_0183_3.jpeg","T1",971.145690917969,522.930725097656
"DJI_0183_3.jpeg","T1",205.681549072266,531.117492675781
"DJI_0183_3.jpeg","T2",572.0400390625,192.389373779297
"DJI_0183_3.jpeg","T2",422.631256103516,193.412719726562
"DJI_0183_3.jpeg","T2",327.459930419922,181.132553100586
"DJI_0087_22.jpeg","T0",214.89501953125,542.368835449219
"DJI_0087_22.jpeg","T0",490.172790527344,546.462158203125
"DJI_0087_22.jpeg","T0",513.709533691406,499.388671875
"DJI_0087_22.jpeg","T1",239.455123901367,481.991943359375
"DJI_0087_22.jpeg","T1",936.347900390625,243.554306030273
"DJI_0087_22.jpeg","T1",620.136657714844,450.268463134766
"DJI_0087_22.jpeg","T2",868.8076171875,654.935974121094
"DJI_0087_22.jpeg","T2",783.87060546875,560.788940429688
"DJI_0087_22.jpeg","T2",962.954711914062,519.855407714844
"DJI_0104_18.jpeg","T0",405.887420654297,113.486907958984
"DJI_0104_18.jpeg","T0",722.832824707031,17.3808784484863
"DJI_0104_18.jpeg","T0",688.071105957031,143.136642456055
"DJI_0104_18.jpeg","T0",1059.20397949219,134.957412719727
"DJI_0104_18.jpeg","T1",749.415344238281,191.189666748047
"DJI_0104_18.jpeg","T1",625.704406738281,177.898406982422
"DJI_0104_18.jpeg","T1",297.512542724609,133.934997558594
"DJI_0104_18.jpeg","T2",395.663360595703,290.362915039062
"DJI_0104_18.jpeg","T2",349.655151367188,522.44873046875
"DJI_0104_18.jpeg","T2",1021.375,354.774383544922
"DJI_0153_11.jpeg","T0",682.560241699219,380.681518554688
"DJI_0153_11.jpeg","T0",680.513549804688,640.609252929688
"DJI_0153_11.jpeg","T1",790.010681152344,274.254425048828
"DJI_0153_11.jpeg","T1",406.259124755859,334.63134765625
"DJI_0153_11.jpeg","T1",541.339660644531,624.23583984375
"DJI_0153_11.jpeg","T2",984.444763183594,399.101593017578
"DJI_0153_11.jpeg","T2",969.0947265625,317.234588623047
"DJI_0153_11.jpeg","T2",948.627990722656,216.947540283203
"DJI_0195_11.jpeg","T0",189.311584472656,367.378143310547
"DJI_0195_11.jpeg","T0",56.2777252197266,478.921905517578
"DJI_0195_11.jpeg","T1",253.781845092773,369.4248046875
"DJI_0195_11.jpeg","T1",155.541458129883,255.834350585938
"DJI_0195_11.jpeg","T1",221.035049438477,588.419006347656
"DJI_0195_11.jpeg","T2",802.290710449219,511.668701171875
"DJI_0195_11.jpeg","T2",690.746948242188,239.460952758789
"DJI_0195_11.jpeg","T2",313.135406494141,516.785400390625
"DJI_0144_9.jpeg","T1",626.72607421875,537.780090332031
"DJI_0144_9.jpeg","T1",666.599548339844,287.293151855469
"DJI_0144_9.jpeg","T1",909.9296875,347.614501953125
"DJI_0144_9.jpeg","T2",214.70068359375,392.599914550781
"DJI_0144_9.jpeg","T2",257.641296386719,287.293151855469
"DJI_0144_9.jpeg","T2",254.574111938477,166.650482177734
"DJI_0186_18.jpeg","T0",245.369888305664,679.899047851562
"DJI_0186_18.jpeg","T0",143.129440307617,710.571166992188
"DJI_0186_18.jpeg","T1",700.339965820312,623.666809082031
"DJI_0186_18.jpeg","T1",602.189086914062,286.273284912109
"DJI_0186_18.jpeg","T1",1002.9716796875,275.026824951172
"DJI_0186_18.jpeg","T2",1011.15093994141,488.709411621094
"DJI_0186_18.jpeg","T2",900.731262207031,400.782592773438
"DJI_0186_18.jpeg","T2",509.150268554688,602.1962890625
"DJI_0156_11.jpeg","T1",236.385116577148,82.8903350830078
"DJI_0156_11.jpeg","T1",209.778335571289,128.940521240234
"DJI_0156_11.jpeg","T1",71.6277847290039,39.9101600646973
"DJI_0156_11.jpeg","T2",906.671142578125,461.525177001953
"DJI_0156_11.jpeg","T2",881.087707519531,258.904357910156
"DJI_0156_11.jpeg","T2",766.473876953125,168.850677490234
"DJI_0145_3.jpeg","T0",166.794326782227,601.728454589844
"DJI_0145_3.jpeg","T0",1034.59326171875,507.580474853516
"DJI_0145_3.jpeg","T0",1034.59326171875,400.128967285156
"DJI_0145_3.jpeg","T0",1039.7099609375,208.762939453125
"DJI_0145_3.jpeg","T0",1060.17687988281,110.521560668945
"DJI_0145_3.jpeg","T1",619.114074707031,189.319351196289
"DJI_0145_3.jpeg","T1",237.405319213867,253.790237426758
"DJI_0145_3.jpeg","T1",380.674011230469,519.860656738281
"DJI_0145_3.jpeg","T2",613.997314453125,549.537719726562
"DJI_0145_3.jpeg","T2",559.759887695312,408.315765380859
"DJI_0145_3.jpeg","T2",555.66650390625,318.261138916016
"DJI_0109_10.jpeg","T0",401.799072265625,348.636901855469
"DJI_0109_10.jpeg","T0",305.693878173828,349.659301757812
"DJI_0109_10.jpeg","T0",983.542175292969,53.1645698547363
"DJI_0109_10.jpeg","T0",957.982299804688,261.733276367188
"DJI_0109_10.jpeg","T0",360.903259277344,245.374938964844
"DJI_0109_10.jpeg","T1",983.542175292969,619.571716308594
"DJI_0109_10.jpeg","T1",905.840087890625,226.971817016602
"DJI_0109_10.jpeg","T1",85.8788452148438,302.629089355469
"DJI_0109_10.jpeg","T2",773.951049804688,186.075988769531
"DJI_0109_10.jpeg","T2",670.689086914062,138.023406982422
"DJI_0109_10.jpeg","T2",753.503173828125,117.575492858887
"DJI_0125_15.jpeg","T2",817.640747070312,537.252136230469
"DJI_0125_15.jpeg","T2",536.222961425781,447.198455810547
"DJI_0125_15.jpeg","T2",582.273132324219,229.227584838867
"DJI_0179_11.jpeg","T0",172.938186645508,646.749267578125
"DJI_0179_11.jpeg","T1",619.11328125,639.585876464844
"DJI_0179_11.jpeg","T1",249.688491821289,492.225311279297
"DJI_0179_11.jpeg","T1",591.483215332031,382.728210449219
"DJI_0179_11.jpeg","T2",823.780822753906,448.221801757812
"DJI_0179_11.jpeg","T2",785.917297363281,299.837860107422
"DJI_0179_11.jpeg","T2",254.805191040039,240.484298706055
"DJI_0193_24.jpeg","T1",377.605682373047,180.107391357422
"DJI_0193_24.jpeg","T1",378.629028320312,145.313919067383
"DJI_0193_24.jpeg","T1",213.871688842773,134.057205200195
"DJI_0193_24.jpeg","T2",343.835540771484,558.742248535156
"DJI_0193_24.jpeg","T2",368.395629882812,389.891571044922
"DJI_0193_24.jpeg","T2",913.83447265625,447.198455810547
"DJI_0119_11.jpeg","T0",211.825012207031,668.239318847656
"DJI_0119_11.jpeg","T0",236.385116577148,535.205444335938
"DJI_0119_11.jpeg","T0",223.081726074219,151.45393371582
"DJI_0119_11.jpeg","T0",255.828521728516,418.545013427734
"DJI_0119_11.jpeg","T1",812.524108886719,471.758544921875
"DJI_0119_11.jpeg","T1",623.206665039062,485.061950683594
"DJI_0119_11.jpeg","T1",540.316345214844,189.317428588867
"DJI_0119_11.jpeg","T2",421.609191894531,437.988433837891
"DJI_0119_11.jpeg","T2",401.142425537109,356.121429443359
"DJI_0119_11.jpeg","T2",465.612701416016,174.990707397461
"DJI_0171_20.jpeg","T2",872.101013183594,572.54150390625
"DJI_0171_20.jpeg","T2",843.473937988281,289.337951660156
"DJI_0171_20.jpeg","T2",548.001647949219,262.755676269531
"DJI_0194_4.jpeg","T0",816.617431640625,207.737503051758
"DJI_0194_4.jpeg","T0",1068.3583984375,192.387435913086
"DJI_0194_4.jpeg","T0",872.901000976562,33.770133972168
"DJI_0194_4.jpeg","T1",646.743408203125,302.907867431641
"DJI_0194_4.jpeg","T1",371.465637207031,242.530975341797
"DJI_0194_4.jpeg","T1",454.355987548828,366.354797363281
"DJI_0194_4.jpeg","T2",854.480895996094,591.489013671875
"DJI_0194_4.jpeg","T2",713.260375976562,542.368835449219
"DJI_0194_4.jpeg","T2",493.242797851562,625.259155273438
"DJI_0198_9.jpeg","T2",773.951049804688,485.637908935547
"DJI_0198_9.jpeg","T2",356.813659667969,338.412933349609
"DJI_0198_9.jpeg","T2",743.279174804688,218.79264831543
"DJI_0128_23.jpeg","T2",921.001647949219,179.085861206055
"DJI_0128_23.jpeg","T2",788.98974609375,501.440399169922
"DJI_0128_23.jpeg","T2",295.736145019531,442.086242675781
"DJI_0120_12.jpeg","T0",186.241577148438,64.4702606201172
"DJI_0120_12.jpeg","T0",160.658142089844,76.7503051757812
"DJI_0120_12.jpeg","T0",165.774826049805,124.84716796875
"DJI_0120_12.jpeg","T0",162.704818725586,539.298828125
"DJI_0120_12.jpeg","T1",992.631469726562,200.574142456055
"DJI_0120_12.jpeg","T1",1017.19158935547,466.641876220703
"DJI_0120_12.jpeg","T1",172.938186645508,462.548522949219
"DJI_0120_12.jpeg","T2",709.1669921875,588.419006347656
"DJI_0120_12.jpeg","T2",779.777282714844,631.399169921875
"DJI_0120_12.jpeg","T2",967.048034667969,118.707138061523
"DJI_0177_19.jpeg","T0",313.873046875,382.375946044922
"DJI_0177_19.jpeg","T0",617.524536132812,630.818054199219
"DJI_0177_19.jpeg","T0",727.943237304688,672.736267089844
"DJI_0177_19.jpeg","T0",672.73388671875,704.430541992188
"DJI_0177_19.jpeg","T0",295.469940185547,278.091583251953
"DJI_0177_19.jpeg","T1",615.479736328125,561.295166015625
"DJI_0177_19.jpeg","T1",240.26057434082,330.233764648438
"DJI_0177_19.jpeg","T1",393.619903564453,265.822845458984
"DJI_0177_19.jpeg","T2",798.488586425781,519.376953125
"DJI_0177_19.jpeg","T2",680.9130859375,416.114990234375
"DJI_0177_19.jpeg","T2",573.5615234375,246.397338867188
"DJI_0121_23.jpeg","T2",784.896362304688,477.903411865234
"DJI_0121_23.jpeg","T2",505.522430419922,457.436431884766
"DJI_0121_23.jpeg","T2",357.137023925781,457.436431884766
"DJI_0146_14.jpeg","T0",669.2568359375,585.348999023438
"DJI_0146_14.jpeg","T1",528.036254882812,488.131958007812
"DJI_0146_14.jpeg","T1",362.255615234375,428.778381347656
"DJI_0146_14.jpeg","T1",325.415466308594,236.39094543457
"DJI_0146_14.jpeg","T2",1011.05151367188,461.525177001953
"DJI_0146_14.jpeg","T2",939.417907714844,388.868225097656
"DJI_0146_14.jpeg","T2",971.141357421875,181.130722045898
"DJI_0144_16.jpeg","T0",996.833312988281,524.488952636719
"DJI_0144_16.jpeg","T0",929.355224609375,485.637908935547
"DJI_0144_16.jpeg","T0",617.524536132812,215.725463867188
"DJI_0144_16.jpeg","T1",778.040649414062,516.309753417969
"DJI_0144_16.jpeg","T1",788.264587402344,393.622283935547
"DJI_0144_16.jpeg","T1",1002.96765136719,442.697296142578
"DJI_0144_16.jpeg","T2",875.168212890625,285.248382568359
"DJI_0144_16.jpeg","T2",813.824523925781,149.269760131836
"DJI_0144_16.jpeg","T2",887.436950683594,89.9708099365234
"DJI_0196_9.jpeg","T2",880.280212402344,611.392578125
"DJI_0196_9.jpeg","T2",165.625701904297,452.921234130859
"DJI_0196_9.jpeg","T2",702.383361816406,176.874435424805
"DJI_0120_4.jpeg","T1",692.793579101562,397.054931640625
"DJI_0120_4.jpeg","T1",392.955749511719,217.97087097168
"DJI_0120_4.jpeg","T1",945.557922363281,490.178619384766
"DJI_0120_4.jpeg","T2",548.503051757812,370.448150634766
"DJI_0120_4.jpeg","T2",480.962768554688,390.914886474609
"DJI_0120_4.jpeg","T2",404.212463378906,417.521667480469
"DJI_0115_9.jpeg","T1",344.544921875,507.108215332031
"DJI_0115_9.jpeg","T1",406.911041259766,257.643676757812
"DJI_0115_9.jpeg","T1",112.461128234863,238.218170166016
"DJI_0115_9.jpeg","T2",660.465148925781,462.122802734375
"DJI_0115_9.jpeg","T2",602.188598632812,252.531707763672
"DJI_0115_9.jpeg","T2",892.548950195312,381.353546142578
"DJI_0190_14.jpeg","T1",727.587097167969,91.077033996582
"DJI_0190_14.jpeg","T1",913.83447265625,204.66748046875
"DJI_0190_14.jpeg","T1",973.188049316406,407.288299560547
"DJI_0190_14.jpeg","T2",658.000122070312,421.615020751953
"DJI_0190_14.jpeg","T2",467.659362792969,543.392150878906
"DJI_0190_14.jpeg","T2",630.369995117188,535.205444335938
"DJI_0144_13.jpeg","T1",785.919738769531,479.950103759766
"DJI_0144_13.jpeg","T1",130.977157592773,463.576538085938
"DJI_0144_13.jpeg","T1",697.911804199219,226.159851074219
"DJI_0144_13.jpeg","T2",389.884124755859,548.514404296875
"DJI_0144_13.jpeg","T2",383.744049072266,400.128967285156
"DJI_0144_13.jpeg","T2",343.83349609375,259.930328369141
"DJI_0174_14.jpeg","T0",356.115600585938,675.402709960938
"DJI_0174_14.jpeg","T0",397.049102783203,635.492553710938
"DJI_0174_14.jpeg","T0",385.792388916016,595.582397460938
"DJI_0174_14.jpeg","T0",382.722351074219,548.508850097656
"DJI_0174_14.jpeg","T0",312.112091064453,607.862426757812
"DJI_0174_14.jpeg","T0",300.855377197266,677.449401855469
"DJI_0174_14.jpeg","T0",328.485473632812,457.431823730469
"DJI_0174_14.jpeg","T0",357.138916015625,417.521667480469
"DJI_0174_14.jpeg","T0",339.7421875,325.421295166016
"DJI_0174_14.jpeg","T0",398.072418212891,296.767852783203
"DJI_0174_14.jpeg","T0",376.582336425781,246.624313354492
"DJI_0174_14.jpeg","T0",343.835540771484,173.967361450195
"DJI_0174_14.jpeg","T0",401.142425537109,154.523956298828
"DJI_0174_14.jpeg","T0",405.235778808594,203.644149780273
"DJI_0174_14.jpeg","T0",456.402648925781,188.294082641602
"DJI_0174_14.jpeg","T0",376.582336425781,45.0268478393555
"DJI_0174_14.jpeg","T0",695.863586425781,31.723461151123
"DJI_0174_14.jpeg","T0",676.420227050781,126.893844604492
"DJI_0174_14.jpeg","T0",715.307006835938,132.010528564453
"DJI_0174_14.jpeg","T0",705.073669433594,180.107391357422
"DJI_0174_14.jpeg","T0",709.1669921875,339.748016357422
"DJI_0174_14.jpeg","T0",695.863586425781,373.518157958984
"DJI_0174_14.jpeg","T0",677.443542480469,414.45166015625
"DJI_0174_14.jpeg","T0",677.443542480469,463.571868896484
"DJI_0174_14.jpeg","T0",700.980285644531,492.225311279297
"DJI_0174_14.jpeg","T0",718.377014160156,673.356018066406
"DJI_0174_14.jpeg","T0",1009.0048828125,557.718872070312
"DJI_0174_14.jpeg","T0",975.234741210938,522.925415039062
"DJI_0174_14.jpeg","T1",612.973266601562,430.825042724609
"DJI_0174_14.jpeg","T1",918.951171875,152.477279663086
"DJI_0174_14.jpeg","T1",1055.05505371094,153.500610351562
"DJI_0174_14.jpeg","T2",608.879943847656,281.417785644531
"DJI_0174_14.jpeg","T2",822.757446289062,277.324432373047
"DJI_0174_14.jpeg","T2",176.008209228516,509.622039794922
"DJI_0153_20.jpeg","T0",723.853698730469,485.637908935547
"DJI_0153_20.jpeg","T0",767.816711425781,409.980621337891
"DJI_0153_20.jpeg","T0",1046.9306640625,673.758666992188
"DJI_0153_20.jpeg","T1",829.160400390625,453.943634033203
"DJI_0153_20.jpeg","T1",643.084411621094,447.809265136719
"DJI_0153_20.jpeg","T1",649.218811035156,222.882232666016
"DJI_0153_20.jpeg","T2",364.992828369141,448.831665039062
"DJI_0153_20.jpeg","T2",418.157409667969,378.286376953125
"DJI_0153_20.jpeg","T2",395.664703369141,599.123840332031
"DJI_0178_10.jpeg","T0",601.166198730469,711.587341308594
"DJI_0178_10.jpeg","T0",487.680297851562,683.982666015625
"DJI_0178_10.jpeg","T0",664.554748535156,645.131591796875
"DJI_0178_10.jpeg","T0",908.907287597656,673.758666992188
"DJI_0178_10.jpeg","T0",904.817687988281,588.899841308594
"DJI_0178_10.jpeg","T0",1009.10205078125,567.429565429688
"DJI_0178_10.jpeg","T0",875.168212890625,533.690490722656
"DJI_0178_10.jpeg","T0",910.952087402344,452.921234130859
"DJI_0178_10.jpeg","T0",960.027038574219,406.913452148438
"DJI_0178_10.jpeg","T0",817.9140625,426.338958740234
"DJI_0178_10.jpeg","T0",582.763122558594,18.4031200408936
"DJI_0178_10.jpeg","T0",556.180786132812,78.7244873046875
"DJI_0178_10.jpeg","T0",618.546936035156,54.1869659423828
"DJI_0178_10.jpeg","T0",650.2412109375,101.217163085938
"DJI_0178_10.jpeg","T1",434.515747070312,293.427520751953
"DJI_0178_10.jpeg","T1",723.853698730469,106.329139709473
"DJI_0178_10.jpeg","T1",703.40576171875,486.660308837891
"DJI_0178_10.jpeg","T2",652.286010742188,378.286376953125
"DJI_0178_10.jpeg","T2",699.316162109375,327.166595458984
"DJI_0178_10.jpeg","T2",798.488586425781,217.770263671875
"DJI_0084_17.jpeg","T1",441.672515869141,392.599914550781
"DJI_0084_17.jpeg","T1",500.971435546875,539.824890136719
"DJI_0084_17.jpeg","T1",112.461128234863,234.12858581543
"DJI_0084_17.jpeg","T2",755.547973632812,528.578491210938
"DJI_0084_17.jpeg","T2",973.318176269531,255.598892211914
"DJI_0084_17.jpeg","T2",1030.57238769531,529.600891113281
"DJI_0177_3.jpeg","T0",216.938369750977,687.689697265625
"DJI_0177_3.jpeg","T0",92.0899429321289,634.4755859375
"DJI_0177_3.jpeg","T0",69.5762939453125,511.673889160156
"DJI_0177_3.jpeg","T0",58.319465637207,429.806060791016
"DJI_0177_3.jpeg","T0",154.51416015625,395.012237548828
"DJI_0177_3.jpeg","T0",234.33528137207,433.899444580078
"DJI_0177_3.jpeg","T0",279.362579345703,383.755401611328
"DJI_0177_3.jpeg","T0",172.934417724609,310.074371337891
"DJI_0177_3.jpeg","T0",129.953811645508,212.856338500977
"DJI_0177_3.jpeg","T0",132.000503540039,128.941818237305
"DJI_0177_3.jpeg","T0",142.233978271484,90.0546035766602
"DJI_0177_3.jpeg","T0",255.825576782227,176.015808105469
"DJI_0177_3.jpeg","T1",359.183715820312,494.276977539062
"DJI_0177_3.jpeg","T1",222.055114746094,559.771240234375
"DJI_0177_3.jpeg","T1",362.253753662109,310.074371337891
"DJI_0177_3.jpeg","T2",806.386657714844,535.210876464844
"DJI_0177_3.jpeg","T2",660.047973632812,428.78271484375
"DJI_0177_3.jpeg","T2",622.18408203125,230.25325012207
"DJI_0146_18.jpeg","T1",915.044921875,432.477142333984
"DJI_0146_18.jpeg","T1",875.171142578125,253.556335449219
"DJI_0146_18.jpeg","T1",280.131652832031,184.032821655273
"DJI_0146_18.jpeg","T2",616.502746582031,442.701202392578
"DJI_0146_18.jpeg","T2",490.747009277344,425.3203125
"DJI_0146_18.jpeg","T2",518.351928710938,225.951416015625
"DJI_0151_5.jpeg","T0",66.511100769043,686.659423828125
"DJI_0151_5.jpeg","T0",120.747985839844,539.298828125
"DJI_0151_5.jpeg","T0",38.880989074707,280.394470214844
"DJI_0151_5.jpeg","T0",84.9311752319336,304.954559326172
"DJI_0151_5.jpeg","T0",177.031539916992,135.080535888672
"DJI_0151_5.jpeg","T0",407.282470703125,205.690826416016
"DJI_0151_5.jpeg","T0",283.458618164062,353.051422119141
"DJI_0151_5.jpeg","T0",464.58935546875,282.441131591797
"DJI_0151_5.jpeg","T0",571.016479492188,393.984924316406
"DJI_0151_5.jpeg","T0",334.625518798828,408.311645507812
"DJI_0151_5.jpeg","T0",353.045593261719,486.085266113281
"DJI_0151_5.jpeg","T0",301.878692626953,590.465698242188
